id,label
15569,4
15570,1
15571,2
15572,4
15573,8
15574,6
15575,4
15576,3
15577,9
15578,0
15579,3
15580,0
15581,2
15582,3
15583,0
15584,4
15585,4
15586,9
15587,7
15588,4
15589,9
15590,0
15591,8
15592,8
15593,6
15594,8
15595,2
15596,3
15597,6
15598,3
15599,4
15600,2
15601,6
15602,0
15603,2
15604,5
15605,7
15606,4
15607,6
15608,5
15609,3
15610,5
15611,7
15612,3
15613,6
15614,0
15615,2
15616,8
15617,6
15618,7
15619,7
15620,9
15621,4
15622,4
15623,5
15624,9
15625,8
15626,2
15627,0
15628,7
15629,5
15630,5
15631,0
15632,7
15633,8
15634,4
15635,6
15636,6
15637,9
15638,4
15639,0
15640,6
15641,3
15642,0
15643,8
15644,9
15645,1
15646,8
15647,1
15648,7
15649,4
15650,7
15651,1
15652,7
15653,8
15654,2
15655,8
15656,6
15657,1
15658,5
15659,3
15660,8
15661,6
15662,1
15663,3
15664,7
15665,7
15666,3
15667,5
15668,0
15669,4
15670,9
15671,2
15672,5
15673,8
15674,9
15675,4
15676,4
15677,6
15678,7
15679,6
15680,3
15681,8
15682,2
15683,4
15684,0
15685,6
15686,5
15687,6
15688,2
15689,7
15690,4
15691,4
15692,1
15693,8
15694,4
15695,5
15696,6
15697,0
15698,0
15699,7
15700,9
15701,2
15702,8
15703,7
15704,9
15705,8
15706,8
15707,1
15708,3
15709,7
15710,7
15711,3
15712,9
15713,7
15714,8
15715,0
15716,6
15717,0
15718,3
15719,3
15720,0
15721,0
15722,7
15723,3
15724,9
15725,1
15726,3
15727,8
15728,6
15729,0
15730,5
15731,8
15732,2
15733,5
15734,0
15735,8
15736,4
15737,0
15738,6
15739,1
15740,0
15741,8
15742,8
15743,2
15744,2
15745,0
15746,0
15747,6
15748,3
15749,3
15750,4
15751,1
15752,6
15753,2
15754,9
15755,8
15756,3
15757,8
15758,8
15759,2
15760,6
15761,4
15762,3
15763,6
15764,2
15765,5
15766,2
15767,7
15768,7
15769,4
15770,6
15771,4
15772,8
15773,7
15774,5
15775,6
15776,1
15777,5
15778,8
15779,3
15780,1
15781,4
15782,3
15783,1
15784,9
15785,1
15786,3
15787,5
15788,8
15789,7
15790,5
15791,8
15792,8
15793,4
15794,7
15795,1
15796,1
15797,2
15798,0
15799,8
15800,4
15801,2
15802,0
15803,6
15804,8
15805,5
15806,3
15807,1
15808,0
15809,7
15810,8
15811,3
15812,1
15813,3
15814,8
15815,8
15816,7
15817,5
15818,5
15819,2
15820,8
15821,6
15822,3
15823,0
15824,8
15825,0
15826,0
15827,8
15828,8
15829,0
15830,1
15831,3
15832,5
15833,0
15834,9
15835,9
15836,7
15837,2
15838,4
15839,0
15840,4
15841,4
15842,3
15843,4
15844,2
15845,3
15846,2
15847,8
15848,1
15849,7
15850,8
15851,9
15852,1
15853,4
15854,3
15855,3
15856,7
15857,4
15858,9
15859,1
15860,0
15861,3
15862,9
15863,7
15864,0
15865,7
15866,8
15867,8
15868,4
15869,2
15870,2
15871,0
15872,0
15873,1
15874,1
15875,0
15876,3
15877,2
15878,0
15879,5
15880,2
15881,7
15882,1
15883,8
15884,6
15885,7
15886,1
15887,7
15888,3
15889,7
15890,0
15891,6
15892,0
15893,0
15894,1
15895,4
15896,7
15897,9
15898,3
15899,0
15900,0
15901,5
15902,7
15903,1
15904,8
15905,5
15906,4
15907,1
15908,1
15909,6
15910,6
15911,5
15912,7
15913,6
15914,6
15915,0
15916,2
15917,6
15918,3
15919,7
15920,2
15921,9
15922,8
15923,7
15924,1
15925,7
15926,7
15927,5
15928,3
15929,9
15930,8
15931,3
15932,6
15933,6
15934,8
15935,3
15936,7
15937,5
15938,0
15939,4
15940,4
15941,9
15942,4
15943,6
15944,3
15945,6
15946,7
15947,7
15948,4
15949,1
15950,4
15951,9
15952,8
15953,4
15954,9
15955,9
15956,8
15957,5
15958,0
15959,0
15960,3
15961,0
15962,6
15963,7
15964,7
15965,2
15966,7
15967,9
15968,8
15969,7
15970,3
15971,5
15972,4
15973,9
15974,5
15975,1
15976,9
15977,1
15978,7
15979,4
15980,2
15981,4
15982,9
15983,6
15984,9
15985,4
15986,7
15987,9
15988,8
15989,2
15990,4
15991,0
15992,9
15993,1
15994,8
15995,5
15996,0
15997,4
15998,5
15999,0
16000,0
16001,1
16002,0
16003,7
16004,1
16005,9
16006,0
16007,9
16008,4
16009,8
16010,3
16011,6
16012,6
16013,9
16014,9
16015,9
16016,2
16017,3
16018,1
16019,0
16020,7
16021,3
16022,1
16023,5
16024,4
16025,7
16026,1
16027,2
16028,3
16029,0
16030,6
16031,3
16032,2
16033,8
16034,3
16035,1
16036,4
16037,6
16038,4
16039,5
16040,9
16041,0
16042,5
16043,6
16044,2
16045,3
16046,0
16047,2
16048,9
16049,3
16050,4
16051,0
16052,3
16053,3
16054,3
16055,3
16056,5
16057,9
16058,8
16059,6
16060,0
16061,9
16062,6
16063,4
16064,8
16065,0
16066,0
16067,0
16068,8
16069,7
16070,0
16071,5
16072,5
16073,2
16074,0
16075,5
16076,1
16077,1
16078,1
16079,8
16080,6
16081,3
16082,4
16083,4
16084,2
16085,8
16086,9
16087,7
16088,9
16089,5
16090,6
16091,8
16092,9
16093,2
16094,5
16095,6
16096,8
16097,7
16098,9
16099,2
16100,1
16101,5
16102,2
16103,4
16104,4
16105,4
16106,5
16107,0
16108,6
16109,3
16110,9
16111,3
16112,8
16113,5
16114,8
16115,0
16116,7
16117,7
16118,2
16119,6
16120,0
16121,8
16122,6
16123,2
16124,4
16125,8
16126,9
16127,7
16128,8
16129,0
16130,1
16131,4
16132,6
16133,6
16134,7
16135,7
16136,6
16137,5
16138,7
16139,5
16140,9
16141,0
16142,8
16143,3
16144,3
16145,9
16146,4
16147,5
16148,8
16149,4
16150,8
16151,5
16152,7
16153,1
16154,3
16155,8
16156,8
16157,3
16158,8
16159,6
16160,7
16161,0
16162,3
16163,1
16164,2
16165,5
16166,3
16167,8
16168,9
16169,7
16170,9
16171,7
16172,4
16173,2
16174,1
16175,0
16176,4
16177,4
16178,9
16179,1
16180,8
16181,7
16182,3
16183,3
16184,9
16185,0
16186,0
16187,4
16188,1
16189,9
16190,7
16191,7
16192,6
16193,1
16194,5
16195,7
16196,2
16197,7
16198,1
16199,7
16200,9
16201,7
16202,9
16203,6
16204,0
16205,7
16206,6
16207,5
16208,0
16209,0
16210,9
16211,0
16212,4
16213,5
16214,5
16215,4
16216,3
16217,7
16218,5
16219,6
16220,8
16221,1
16222,3
16223,0
16224,4
16225,2
16226,1
16227,3
16228,1
16229,1
16230,4
16231,2
16232,0
16233,1
16234,2
16235,2
16236,1
16237,2
16238,3
16239,4
16240,5
16241,1
16242,6
16243,4
16244,5
16245,7
16246,3
16247,0
16248,0
16249,6
16250,6
16251,8
16252,0
16253,3
16254,0
16255,1
16256,5
16257,9
16258,6
16259,5
16260,5
16261,8
16262,8
16263,4
16264,7
16265,4
16266,8
16267,2
16268,9
16269,1
16270,1
16271,1
16272,4
16273,5
16274,2
16275,9
16276,1
16277,2
16278,1
16279,3
16280,2
16281,0
16282,8
16283,0
16284,0
16285,5
16286,9
16287,9
16288,3
16289,4
16290,9
16291,5
16292,6
16293,8
16294,2
16295,1
16296,1
16297,3
16298,3
16299,8
16300,5
16301,8
16302,3
16303,4
16304,9
16305,2
16306,2
16307,4
16308,6
16309,6
16310,6
16311,2
16312,2
16313,1
16314,6
16315,7
16316,8
16317,6
16318,6
16319,3
16320,8
16321,6
16322,2
16323,8
16324,2
16325,2
16326,9
16327,3
16328,0
16329,6
16330,9
16331,8
16332,5
16333,0
16334,6
16335,2
16336,0
16337,8
16338,6
16339,4
16340,9
16341,3
16342,9
16343,9
16344,3
16345,3
16346,9
16347,0
16348,3
16349,6
16350,5
16351,2
16352,5
16353,9
16354,0
16355,1
16356,3
16357,7
16358,5
16359,9
16360,6
16361,8
16362,4
16363,4
16364,0
16365,3
16366,5
16367,2
16368,3
16369,3
16370,9
16371,2
16372,2
16373,8
16374,4
16375,8
16376,0
16377,0
16378,7
16379,0
16380,5
16381,0
16382,6
16383,0
16384,0
16385,7
16386,0
16387,5
16388,0
16389,1
16390,1
16391,2
16392,1
16393,2
16394,5
16395,0
16396,1
16397,8
16398,1
16399,3
16400,4
16401,7
16402,8
16403,0
16404,7
16405,3
16406,5
16407,3
16408,7
16409,1
16410,3
16411,0
16412,7
16413,0
16414,6
16415,8
16416,6
16417,7
16418,5
16419,1
16420,9
16421,7
16422,3
16423,1
16424,4
16425,5
16426,3
16427,6
16428,1
16429,4
16430,3
16431,0
16432,6
16433,0
16434,7
16435,5
16436,6
16437,6
16438,5
16439,3
16440,4
16441,5
16442,6
16443,9
16444,2
16445,4
16446,4
16447,3
16448,8
16449,6
16450,6
16451,9
16452,3
16453,3
16454,6
16455,6
16456,6
16457,6
16458,3
16459,6
16460,2
16461,4
16462,6
16463,9
16464,2
16465,5
16466,2
16467,2
16468,4
16469,9
16470,6
16471,4
16472,9
16473,3
16474,4
16475,8
16476,2
16477,7
16478,2
16479,2
16480,2
16481,1
16482,7
16483,5
16484,6
16485,3
16486,0
16487,7
16488,4
16489,5
16490,3
16491,6
16492,6
16493,3
16494,6
16495,1
16496,6
16497,4
16498,7
16499,8
16500,5
16501,7
16502,3
16503,7
16504,2
16505,6
16506,1
16507,5
16508,3
16509,3
16510,1
16511,0
16512,2
16513,3
16514,6
16515,3
16516,2
16517,3
16518,9
16519,4
16520,1
16521,0
16522,1
16523,9
16524,1
16525,3
16526,6
16527,5
16528,9
16529,8
16530,6
16531,0
16532,1
16533,3
16534,4
16535,5
16536,0
16537,4
16538,4
16539,2
16540,4
16541,0
16542,7
16543,7
16544,5
16545,9
16546,9
16547,4
16548,1
16549,5
16550,2
16551,3
16552,8
16553,4
16554,7
16555,6
16556,7
16557,2
16558,7
16559,6
16560,9
16561,4
16562,4
16563,2
16564,8
16565,7
16566,9
16567,3
16568,8
16569,9
16570,1
16571,5
16572,4
16573,5
16574,1
16575,7
16576,4
16577,3
16578,2
16579,3
16580,8
16581,7
16582,5
16583,6
16584,1
16585,3
16586,7
16587,1
16588,4
16589,1
16590,8
16591,3
16592,1
16593,3
16594,9
16595,0
16596,2
16597,2
16598,0
16599,6
16600,1
16601,7
16602,6
16603,0
16604,7
16605,7
16606,4
16607,3
16608,3
16609,9
16610,9
16611,3
16612,8
16613,8
16614,6
16615,4
16616,8
16617,4
16618,9
16619,0
16620,2
16621,3
16622,6
16623,1
16624,8
16625,1
16626,4
16627,5
16628,6
16629,1
16630,1
16631,1
16632,1
16633,2
16634,1
16635,1
16636,4
16637,8
16638,8
16639,1
16640,4
16641,4
16642,4
16643,3
16644,1
16645,5
16646,3
16647,2
16648,1
16649,6
16650,6
16651,9
16652,7
16653,6
16654,1
16655,4
16656,8
16657,5
16658,2
16659,3
16660,4
16661,6
16662,7
16663,4
16664,7
16665,0
16666,4
16667,2
16668,2
16669,6
16670,6
16671,7
16672,6
16673,6
16674,3
16675,6
16676,6
16677,6
16678,0
16679,7
16680,9
16681,8
16682,6
16683,0
16684,9
16685,5
16686,7
16687,0
16688,5
16689,5
16690,2
16691,1
16692,2
16693,8
16694,3
16695,1
16696,0
16697,9
16698,0
16699,6
16700,4
16701,6
16702,3
16703,7
16704,9
16705,0
16706,4
16707,3
16708,2
16709,5
16710,8
16711,6
16712,9
16713,2
16714,3
16715,5
16716,0
16717,8
16718,3
16719,5
16720,2
16721,3
16722,1
16723,4
16724,4
16725,4
16726,2
16727,8
16728,5
16729,2
16730,3
16731,3
16732,6
16733,5
16734,2
16735,6
16736,1
16737,8
16738,2
16739,8
16740,1
16741,9
16742,4
16743,4
16744,4
16745,1
16746,2
16747,3
16748,1
16749,0
16750,2
16751,3
16752,0
16753,5
16754,2
16755,5
16756,0
16757,6
16758,1
16759,6
16760,2
16761,2
16762,1
16763,4
16764,1
16765,5
16766,2
16767,3
16768,0
16769,9
16770,5
16771,9
16772,3
16773,2
16774,2
16775,0
16776,5
16777,2
16778,2
16779,3
16780,6
16781,8
16782,6
16783,9
16784,7
16785,5
16786,2
16787,3
16788,2
16789,5
16790,3
16791,1
16792,1
16793,3
16794,9
16795,5
16796,6
16797,8
16798,3
16799,7
16800,5
16801,6
16802,5
16803,4
16804,6
16805,0
16806,3
16807,0
16808,9
16809,4
16810,1
16811,7
16812,4
16813,0
16814,8
16815,3
16816,4
16817,2
16818,5
16819,1
16820,6
16821,9
16822,1
16823,3
16824,7
16825,9
16826,2
16827,0
16828,2
16829,1
16830,0
16831,6
16832,9
16833,6
16834,7
16835,0
16836,3
16837,7
16838,5
16839,6
16840,0
16841,4
16842,0
16843,8
16844,1
16845,3
16846,5
16847,3
16848,5
16849,0
16850,5
16851,5
16852,4
16853,9
16854,0
16855,3
16856,3
16857,2
16858,1
16859,0
16860,2
16861,0
16862,2
16863,5
16864,4
16865,4
16866,1
16867,7
16868,3
16869,0
16870,6
16871,5
16872,3
16873,9
16874,8
16875,5
16876,5
16877,6
16878,5
16879,4
16880,7
16881,9
16882,8
16883,8
16884,3
16885,0
16886,8
16887,1
16888,9
16889,5
16890,7
16891,9
16892,4
16893,8
16894,5
16895,9
16896,3
16897,5
16898,3
16899,9
16900,5
16901,0
16902,4
16903,0
16904,1
16905,3
16906,0
16907,4
16908,4
16909,2
16910,0
16911,5
16912,1
16913,5
16914,5
16915,0
16916,1
16917,5
16918,4
16919,8
16920,2
16921,5
16922,0
16923,0
16924,4
16925,4
16926,9
16927,1
16928,2
16929,3
16930,7
16931,2
16932,6
16933,5
16934,5
16935,7
16936,1
16937,7
16938,7
16939,3
16940,5
16941,7
16942,0
16943,2
16944,3
16945,0
16946,6
16947,3
16948,3
16949,6
16950,9
16951,9
16952,4
16953,9
16954,7
16955,6
16956,2
16957,6
16958,1
16959,2
16960,3
16961,7
16962,8
16963,5
16964,8
16965,7
16966,0
16967,3
16968,8
16969,0
16970,4
16971,3
16972,1
16973,4
16974,8
16975,0
16976,8
16977,7
16978,5
16979,6
16980,7
16981,9
16982,1
16983,5
16984,5
16985,8
16986,1
16987,9
16988,3
16989,6
16990,1
16991,6
16992,0
16993,8
16994,4
16995,4
16996,8
16997,0
16998,0
16999,3
17000,5
17001,3
17002,5
17003,7
17004,4
17005,7
17006,8
17007,4
17008,8
17009,5
17010,6
17011,1
17012,8
17013,4
17014,4
17015,7
17016,2
17017,3
17018,8
17019,4
17020,8
17021,5
17022,6
17023,7
17024,9
17025,6
17026,2
17027,2
17028,8
17029,8
17030,0
17031,4
17032,8
17033,4
17034,9
17035,9
17036,4
17037,2
17038,4
17039,5
17040,9
17041,3
17042,7
17043,4
17044,1
17045,2
17046,9
17047,3
17048,7
17049,9
17050,6
17051,9
17052,7
17053,2
17054,4
17055,6
17056,4
17057,8
17058,3
17059,2
17060,8
17061,4
17062,3
17063,9
17064,7
17065,6
17066,4
17067,3
17068,2
17069,2
17070,2
17071,5
17072,7
17073,0
17074,1
17075,8
17076,4
17077,2
17078,4
17079,8
17080,9
17081,7
17082,6
17083,1
17084,8
17085,1
17086,8
17087,1
17088,7
17089,5
17090,2
17091,1
17092,6
17093,0
17094,2
17095,5
17096,1
17097,9
17098,8
17099,0
17100,6
17101,5
17102,6
17103,6
17104,6
17105,1
17106,9
17107,0
17108,1
17109,5
17110,6
17111,7
17112,7
17113,0
17114,3
17115,1
17116,7
17117,2
17118,3
17119,4
17120,2
17121,9
17122,2
17123,4
17124,5
17125,4
17126,8
17127,2
17128,2
17129,2
17130,6
17131,0
17132,2
17133,3
17134,8
17135,8
17136,4
17137,1
17138,2
17139,7
17140,5
17141,5
17142,9
17143,6
17144,8
17145,9
17146,8
17147,5
17148,9
17149,0
17150,0
17151,5
17152,8
17153,6
17154,4
17155,3
17156,1
17157,4
17158,7
17159,6
17160,1
17161,9
17162,5
17163,2
17164,6
17165,8
17166,3
17167,8
17168,3
17169,9
17170,3
17171,0
17172,0
17173,8
17174,1
17175,1
17176,6
17177,1
17178,9
17179,2
17180,7
17181,6
17182,4
17183,8
17184,6
17185,6
17186,9
17187,3
17188,1
17189,9
17190,4
17191,0
17192,0
17193,4
17194,0
17195,5
17196,3
17197,4
17198,1
17199,1
17200,4
17201,7
17202,9
17203,6
17204,6
17205,6
17206,1
17207,4
17208,0
17209,0
17210,0
17211,0
17212,7
17213,0
17214,6
17215,9
17216,8
17217,1
17218,3
17219,0
17220,7
17221,8
17222,9
17223,5
17224,4
17225,0
17226,5
17227,6
17228,9
17229,6
17230,5
17231,5
17232,3
17233,9
17234,2
17235,4
17236,1
17237,0
17238,6
17239,1
17240,7
17241,2
17242,4
17243,1
17244,1
17245,0
17246,2
17247,9
17248,6
17249,9
17250,2
17251,9
17252,1
17253,8
17254,7
17255,0
17256,5
17257,2
17258,1
17259,3
17260,7
17261,3
17262,4
17263,7
17264,2
17265,5
17266,5
17267,3
17268,4
17269,5
17270,4
17271,2
17272,6
17273,2
17274,0
17275,8
17276,5
17277,7
17278,4
17279,6
17280,1
17281,3
17282,0
17283,9
17284,2
17285,2
17286,8
17287,5
17288,7
17289,5
17290,7
17291,0
17292,9
17293,0
17294,0
17295,7
17296,3
17297,2
17298,4
17299,0
17300,9
17301,4
17302,9
17303,2
17304,9
17305,1
17306,1
17307,8
17308,2
17309,7
17310,0
17311,4
17312,1
17313,7
17314,8
17315,7
17316,2
17317,8
17318,0
17319,7
17320,3
17321,0
17322,9
17323,4
17324,7
17325,9
17326,5
17327,3
17328,2
17329,3
17330,6
17331,4
17332,8
17333,7
17334,9
17335,5
17336,5
17337,0
17338,7
17339,5
17340,5
17341,3
17342,9
17343,5
17344,9
17345,0
17346,3
17347,0
17348,7
17349,8
17350,4
17351,1
17352,7
17353,6
17354,9
17355,2
17356,1
17357,7
17358,2
17359,2
17360,7
17361,4
17362,8
17363,3
17364,2
17365,8
17366,9
17367,2
17368,5
17369,9
17370,0
17371,2
17372,7
17373,4
17374,6
17375,6
17376,9
17377,5
17378,2
17379,5
17380,4
17381,5
17382,1
17383,2
17384,9
17385,7
17386,7
17387,9
17388,4
17389,3
17390,4
17391,1
17392,1
17393,2
17394,6
17395,5
17396,2
17397,7
17398,9
17399,9
17400,8
17401,1
17402,2
17403,1
17404,1
17405,0
17406,6
17407,4
17408,8
17409,7
17410,5
17411,7
17412,7
17413,2
17414,6
17415,6
17416,0
17417,1
17418,0
17419,1
17420,3
17421,4
17422,8
17423,2
17424,3
17425,0
17426,2
17427,7
17428,4
17429,7
17430,8
17431,7
17432,7
17433,4
17434,3
17435,3
17436,1
17437,7
17438,9
17439,9
17440,2
17441,0
17442,6
17443,3
17444,8
17445,0
17446,4
17447,2
17448,9
17449,1
17450,9
17451,8
17452,4
17453,5
17454,3
17455,0
17456,6
17457,3
17458,3
17459,2
17460,2
17461,4
17462,5
17463,3
17464,2
17465,2
17466,4
17467,2
17468,5
17469,8
17470,0
17471,4
17472,7
17473,7
17474,0
17475,2
17476,0
17477,6
17478,3
17479,1
17480,3
17481,0
17482,2
17483,0
17484,2
17485,6
17486,1
17487,6
17488,2
17489,7
17490,1
17491,4
17492,5
17493,8
17494,6
17495,2
17496,1
17497,9
17498,1
17499,7
17500,6
17501,7
17502,8
17503,9
17504,5
17505,2
17506,9
17507,9
17508,4
17509,1
17510,7
17511,8
17512,9
17513,0
17514,9
17515,6
17516,0
17517,1
17518,0
17519,0
17520,1
17521,2
17522,8
17523,9
17524,4
17525,2
17526,0
17527,8
17528,8
17529,4
17530,7
17531,1
17532,7
17533,9
17534,9
17535,0
17536,6
17537,1
17538,2
17539,2
17540,7
17541,8
17542,4
17543,2
17544,2
17545,0
17546,7
17547,3
17548,8
17549,4
17550,2
17551,9
17552,3
17553,9
17554,8
17555,1
17556,9
17557,1
17558,3
17559,5
17560,5
17561,7
17562,4
17563,8
17564,2
17565,0
17566,5
17567,7
17568,3
17569,7
17570,5
17571,0
17572,2
17573,2
17574,5
17575,4
17576,7
17577,9
17578,5
17579,5
17580,6
17581,8
17582,5
17583,1
17584,9
17585,3
17586,8
17587,5
17588,6
17589,8
17590,8
17591,3
17592,7
17593,7
17594,5
17595,2
17596,9
17597,3
17598,9
17599,1
17600,1
17601,1
17602,2
17603,1
17604,7
17605,9
17606,1
17607,2
17608,4
17609,0
17610,3
17611,1
17612,9
17613,3
17614,0
17615,6
17616,0
17617,0
17618,4
17619,4
17620,5
17621,9
17622,3
17623,5
17624,9
17625,4
17626,1
17627,6
17628,5
17629,6
17630,4
17631,1
17632,8
17633,1
17634,2
17635,6
17636,8
17637,9
17638,2
17639,4
17640,8
17641,2
17642,3
17643,8
17644,5
17645,1
17646,6
17647,6
17648,5
17649,3
17650,5
17651,5
17652,4
17653,6
17654,3
17655,1
17656,9
17657,0
17658,4
17659,9
17660,3
17661,7
17662,4
17663,9
17664,0
17665,4
17666,0
17667,1
17668,5
17669,1
17670,4
17671,0
17672,3
17673,2
17674,5
17675,2
17676,7
17677,2
17678,5
17679,1
17680,8
17681,7
17682,2
17683,6
17684,9
17685,4
17686,8
17687,1
17688,7
17689,4
17690,8
17691,9
17692,0
17693,6
17694,7
17695,3
17696,3
17697,2
17698,7
17699,6
17700,7
17701,7
17702,2
17703,0
17704,1
17705,9
17706,4
17707,3
17708,1
17709,3
17710,1
17711,3
17712,3
17713,3
17714,3
17715,4
17716,1
17717,4
17718,3
17719,5
17720,3
17721,4
17722,8
17723,4
17724,7
17725,6
17726,9
17727,7
17728,7
17729,3
17730,6
17731,3
17732,6
17733,8
17734,7
17735,5
17736,5
17737,5
17738,7
17739,9
17740,4
17741,1
17742,1
17743,2
17744,1
17745,3
17746,7
17747,6
17748,9
17749,9
17750,3
17751,3
17752,1
17753,1
17754,6
17755,3
17756,6
17757,7
17758,7
17759,3
17760,6
17761,3
17762,4
17763,4
17764,0
17765,2
17766,6
17767,3
17768,7
17769,9
17770,7
17771,8
17772,1
17773,1
17774,6
17775,9
17776,7
17777,2
17778,2
17779,9
17780,6
17781,9
17782,3
17783,9
17784,8
17785,0
17786,3
17787,8
17788,7
17789,3
17790,3
17791,4
17792,5
17793,9
17794,9
17795,0
17796,1
17797,3
17798,2
17799,0
17800,7
17801,5
17802,4
17803,1
17804,4
17805,5
17806,4
17807,1
17808,6
17809,3
17810,6
17811,9
17812,4
17813,8
17814,3
17815,1
17816,3
17817,6
17818,5
17819,3
17820,5
17821,0
17822,6
17823,8
17824,6
17825,6
17826,0
17827,8
17828,9
17829,7
17830,1
17831,1
17832,1
17833,3
17834,9
17835,5
17836,9
17837,8
17838,4
17839,5
17840,5
17841,4
17842,1
17843,5
17844,5
17845,6
17846,7
17847,9
17848,6
17849,0
17850,9
17851,3
17852,3
17853,5
17854,9
17855,2
17856,0
17857,6
17858,4
17859,5
17860,7
17861,2
17862,1
17863,2
17864,9
17865,5
17866,5
17867,5
17868,2
17869,9
17870,0
17871,4
17872,0
17873,1
17874,7
17875,7
17876,8
17877,3
17878,4
17879,4
17880,9
17881,5
17882,6
17883,6
17884,8
17885,4
17886,9
17887,9
17888,1
17889,5
17890,1
17891,4
17892,2
17893,9
17894,1
17895,1
17896,4
17897,7
17898,8
17899,2
17900,2
17901,3
17902,2
17903,1
17904,5
17905,1
17906,8
17907,6
17908,5
17909,0
17910,9
17911,0
17912,3
17913,8
17914,7
17915,6
17916,9
17917,7
17918,4
17919,2
17920,2
17921,6
17922,0
17923,3
17924,2
17925,3
17926,8
17927,0
17928,1
17929,6
17930,4
17931,0
17932,4
17933,4
17934,6
17935,6
17936,5
17937,1
17938,4
17939,3
17940,0
17941,9
17942,3
17943,3
17944,7
17945,4
17946,7
17947,6
17948,4
17949,2
17950,9
17951,3
17952,6
17953,4
17954,5
17955,5
17956,5
17957,1
17958,1
17959,9
17960,2
17961,9
17962,6
17963,6
17964,7
17965,5
17966,2
17967,1
17968,2
17969,6
17970,3
17971,5
17972,7
17973,4
17974,5
17975,8
17976,2
17977,4
17978,2
17979,3
17980,8
17981,8
17982,3
17983,0
17984,9
17985,7
17986,5
17987,5
17988,9
17989,8
17990,2
17991,8
17992,6
17993,4
17994,7
17995,1
17996,1
17997,5
17998,6
17999,5
18000,1
18001,3
18002,3
18003,7
18004,1
18005,8
18006,3
18007,8
18008,2
18009,4
18010,4
18011,5
18012,6
18013,3
18014,4
18015,9
18016,5
18017,4
18018,3
18019,0
18020,6
18021,4
18022,3
18023,6
18024,9
18025,1
18026,5
18027,0
18028,1
18029,4
18030,7
18031,6
18032,5
18033,4
18034,4
18035,7
18036,1
18037,4
18038,5
18039,7
18040,7
18041,2
18042,6
18043,6
18044,4
18045,6
18046,7
18047,2
18048,2
18049,6
18050,7
18051,2
18052,4
18053,3
18054,2
18055,7
18056,8
18057,2
18058,9
18059,5
18060,8
18061,0
18062,3
18063,1
18064,7
18065,5
18066,4
18067,1
18068,4
18069,6
18070,7
18071,4
18072,9
18073,5
18074,7
18075,3
18076,3
18077,1
18078,0
18079,2
18080,3
18081,2
18082,4
18083,7
18084,1
18085,6
18086,2
18087,4
18088,9
18089,8
18090,1
18091,3
18092,6
18093,6
18094,5
18095,8
18096,0
18097,4
18098,4
18099,3
18100,9
18101,5
18102,8
18103,4
18104,0
18105,4
18106,0
18107,7
18108,3
18109,1
18110,8
18111,7
18112,7
18113,5
18114,1
18115,2
18116,8
18117,5
18118,4
18119,0
18120,4
18121,5
18122,7
18123,7
18124,8
18125,9
18126,7
18127,9
18128,9
18129,6
18130,5
18131,9
18132,0
18133,1
18134,4
18135,2
18136,9
18137,5
18138,4
18139,8
18140,1
18141,2
18142,9
18143,1
18144,7
18145,7
18146,7
18147,7
18148,0
18149,9
18150,6
18151,2
18152,7
18153,0
18154,0
18155,5
18156,2
18157,0
18158,6
18159,4
18160,5
18161,3
18162,3
18163,9
18164,7
18165,0
18166,5
18167,6
18168,8
18169,9
18170,9
18171,1
18172,3
18173,4
18174,9
18175,9
18176,7
18177,5
18178,9
18179,0
18180,6
18181,8
18182,7
18183,8
18184,6
18185,9
18186,4
18187,9
18188,5
18189,8
18190,9
18191,2
18192,4
18193,6
18194,8
18195,2
18196,7
18197,7
18198,0
18199,2
18200,5
18201,2
18202,2
18203,3
18204,7
18205,4
18206,1
18207,1
18208,5
18209,0
18210,4
18211,8
18212,5
18213,2
18214,1
18215,7
18216,6
18217,2
18218,0
18219,5
18220,9
18221,0
18222,4
18223,5
18224,7
18225,4
18226,4
18227,8
18228,4
18229,8
18230,1
18231,1
18232,6
18233,8
18234,6
18235,4
18236,1
18237,3
18238,1
18239,9
18240,0
18241,5
18242,8
18243,4
18244,3
18245,1
18246,3
18247,7
18248,3
18249,0
18250,9
18251,4
18252,5
18253,7
18254,7
18255,9
18256,5
18257,8
18258,6
18259,3
18260,5
18261,8
18262,3
18263,4
18264,2
18265,0
18266,5
18267,4
18268,5
18269,2
18270,2
18271,6
18272,4
18273,5
18274,9
18275,8
18276,1
18277,3
18278,5
18279,2
18280,4
18281,8
18282,4
18283,0
18284,1
18285,7
18286,1
18287,5
18288,5
18289,7
18290,5
18291,0
18292,5
18293,7
18294,0
18295,1
18296,9
18297,7
18298,0
18299,7
18300,6
18301,8
18302,6
18303,0
18304,6
18305,9
18306,5
18307,4
18308,2
18309,2
18310,0
18311,9
18312,5
18313,8
18314,3
18315,9
18316,2
18317,8
18318,7
18319,3
18320,9
18321,9
18322,2
18323,7
18324,6
18325,7
18326,4
18327,3
18328,5
18329,4
18330,3
18331,7
18332,4
18333,9
18334,4
18335,8
18336,9
18337,4
18338,6
18339,5
18340,9
18341,7
18342,0
18343,4
18344,0
18345,9
18346,2
18347,4
18348,4
18349,6
18350,0
18351,4
18352,2
18353,9
18354,1
18355,4
18356,0
18357,3
18358,3
18359,0
18360,9
18361,5
18362,5
18363,0
18364,2
18365,3
18366,3
18367,9
